car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine_cc,Seats,company_name,car_prices_in_rupee
12,40000,1,0,1,2018,1498,5,1,460000
1102,196000,1,1,2,2013,1497,5,30,37500
1536,95000,1,0,1,2018,1796,5,30,85000
1050,48632,1,1,1,2018,1498,5,28,75000
261,90000,4,0,2,2008,2143,5,20,80000
1536,95000,1,0,1,2018,1950,5,30,85000
267,55000,1,0,1,2018,2143,5,20,390000
523,18000,1,0,1,2017,1496,5,20,470000
714,29000,1,0,1,2018,2993,5,20,500000
1785,5000,4,0,1,2020,1197,5,29,110000
26,25000,1,0,1,2017,814,5,1,700000
1811,41000,4,1,2,2011,999,5,9,32500
530,63463,4,1,1,2013,796,5,9,25000
953,20000,4,0,1,2021,1197,5,26,89900
86,69852,4,1,1,2014,998,5,18,26700
761,29584,4,0,1,2016,999,7,9,52500
1667,27514,4,1,1,2014,1197,5,18,39500
1513,30339,4,1,1,2019,998,5,26,69000
209,39386,4,0,1,2019,1086,5,18,85000
1667,64671,4,1,1,2012,1248,5,18,30000
1273,30670,4,1,1,2019,1197,5,9,49000
1434,46086,1,1,1,2018,998,5,18,67000
201,70346,4,1,1,2015,1198,5,18,55000
1663,50000,4,1,1,2005,998,5,18,15000
133,80000,4,1,1,2015,998,5,8,40000
1641,58365,4,0,1,2016,1197,5,18,44900
1672,12000,4,1,1,2017,1197,5,18,49900
1873,58182,4,1,1,2009,1248,5,9,29000
760,325000,4,1,1,2013,1956,5,9,32500
1119,127152,1,1,1,2014,1248,5,5,27000
415,98492,1,1,1,2018,1968,5,12,122000
1392,23000,1,0,1,2018,2755,7,18,77500
43,45000,1,0,1,2017,3198,7,0,207500
895,63001,1,0,1,2019,1462,6,29,249000
597,72000,1,0,1,2016,2755,7,7,205000
1719,26000,4,1,1,2020,2393,7,18,114500
894,46000,1,0,2,2019,998,5,29,207500
886,140000,1,1,1,2018,1248,5,29,195000
1561,3500,4,0,1,2021,1969,7,9,106000
347,120000,1,1,1,2015,1498,5,18,54000
1701,39000,1,0,1,2018,998,5,31,650000
1533,79100,1,0,1,2017,1462,6,30,95000
1792,60000,4,1,2,2009,1497,5,18,17500
1717,30000,4,1,1,2022,1598,5,18,100000
113,46000,1,1,1,2020,1199,5,28,82500
1538,65232,4,1,1,2018,1493,7,30,86000
1102,106865,1,1,1,2010,2609,7,30,27000
1462,49900,1,0,1,2016,1498,5,17,80000
1315,100000,1,1,3,2007,1086,5,17,26500
167,110000,1,1,1,2015,1462,5,7,52500
1269,9000,4,0,1,2020,3198,7,9,57600
1233,15000,4,1,1,2020,1248,5,18,94500
599,45000,1,0,1,2019,1497,7,7,325000
1434,100000,1,1,2,2013,1396,5,18,45000
196,80000,4,0,2,2017,998,5,8,81500
1886,80000,1,1,1,2015,1497,5,9,53200
1870,11000,4,0,1,2021,1396,5,9,112500
384,50000,4,0,2,2015,1197,5,8,72500
1858,90000,1,1,1,2015,1498,5,9,57500
744,90000,4,1,1,2018,1591,5,9,50000
1154,93500,1,0,1,2019,998,5,27,97500
465,32000,4,0,2,2017,936,5,9,99900
1667,60000,4,1,1,2014,1498,5,18,34000
221,70000,1,1,2,2015,1984,4,3,21500
374,70000,4,0,2,2017,1799,5,8,86000
228,18999,4,0,2,2010,1248,5,30,152500
402,110000,4,0,2,2007,1197,5,8,35000
1410,145000,1,1,2,2011,1461,5,18,31500
1821,60000,4,1,1,2008,998,5,9,19000
1114,50000,1,1,1,2012,1197,5,26,25000
1667,70000,4,1,2,2015,2999,7,18,33000
1849,48000,4,1,1,2015,1186,5,9,59000
981,80000,1,1,3,2014,1582,5,10,80000
178,40000,1,1,1,2020,1248,5,9,77500
1576,50000,1,1,1,2015,1995,5,9,70000
1121,158763,1,1,1,2012,2179,7,5,20000
5,35000,1,0,1,2017,2179,7,1,315000
1249,90000,1,1,2,2012,1497,5,28,31000
1751,120000,1,1,3,2013,2179,7,17,75000
387,60000,4,1,2,2015,1497,5,8,55000
1749,70000,1,1,1,2015,1598,5,17,90000
361,97320,4,1,1,2012,1199,5,8,42500
1541,118393,1,1,1,2014,1368,5,30,49000
915,24774,4,1,1,2021,999,5,8,89000
969,50000,4,1,1,2010,1968,5,5,17000
941,13800,4,0,1,2020,1198,5,26,49000
1786,147000,1,1,2,2011,998,5,27,40000
135,50000,4,1,3,2016,1498,7,8,48000
526,50000,4,1,2,2017,2494,8,9,32000
192,30000,1,1,1,2018,1498,5,8,85000
878,56001,1,1,1,2014,1798,5,29,149000
381,60000,1,1,1,2016,998,5,8,72500
446,32976,4,0,2,2016,1198,5,29,103900
1667,6830,4,1,1,2014,814,5,18,35400
1003,76018,4,1,1,2016,1591,5,23,32800
537,65841,4,1,1,2016,2179,7,9,27000
466,29943,4,1,2,2017,993,5,9,79900
1032,35383,1,1,1,2014,1798,5,28,50100
1801,90000,4,1,3,2004,1199,5,18,95000
1373,50000,4,0,2,2012,998,5,27,47500
224,63723,4,1,1,2010,1197,5,3,13400
1653,75270,0,1,1,2016,1368,5,18,34000
1831,80502,4,1,3,2011,1198,5,9,26400
966,39520,4,1,1,2013,1198,5,5,22400
1110,60000,4,1,1,2011,1498,5,30,29500
1110,79000,4,1,1,2010,2179,7,30,26500
483,66000,1,1,1,2015,2967,5,30,48500
1749,116509,1,1,2,2012,2894,4,17,46300
61,76398,1,0,2,2012,1197,5,0,108500
1145,55000,4,0,2,2011,2179,5,0,350000
1885,61000,4,1,1,2014,1248,5,9,44700
1198,80000,1,0,2,2014,1197,5,14,185000
341,64803,1,1,1,2016,1197,5,18,60400
1837,34453,4,1,1,2010,1497,5,9,25200
1394,17348,4,0,2,2017,1498,5,18,57500
1050,102732,1,1,1,2018,1248,5,28,60000
1364,90592,4,0,1,2013,1198,5,23,40000
210,80000,1,1,1,2018,2354,5,18,75000
154,19062,4,1,1,2015,2360,5,8,47000
286,65000,4,0,1,2015,1199,5,8,107500
1080,45000,4,0,1,2011,2987,5,22,52500
1103,83634,1,1,1,2013,1493,7,30,39800
979,103000,1,0,2,2013,1498,7,20,205000
1462,42032,1,0,2,2016,2143,5,17,59900
1011,89653,1,1,3,2014,2987,7,8,43600
714,57000,1,0,1,2018,1995,5,20,450000
706,80000,1,0,1,2014,1968,5,20,327500
1680,82000,1,0,3,2013,2487,5,1,95000
45,50000,1,0,1,2013,1498,5,0,122500
293,98000,4,0,1,2018,1794,5,29,187500
1097,71033,1,1,2,2014,2179,7,30,39300
439,95000,4,0,3,2009,1968,5,29,32500
1738,68000,1,1,2,2018,1248,5,17,120000
58,98000,1,0,2,2013,1497,5,0,127500
1446,92860,1,1,1,2008,1896,5,18,19900
361,77132,4,1,1,2012,0,5,8,30000
1031,118971,1,0,2,2008,1598,5,27,13500
1787,28000,2,0,1,2021,1968,5,16,218500
1547,71760,4,0,1,2010,1248,5,30,27300
1072,84612,1,0,1,2014,998,5,27,91300
338,124183,1,1,1,2017,2993,5,18,59300
1653,47756,0,1,1,2016,1591,5,18,34100
1697,65000,1,0,1,2017,1591,5,1,520000
1581,37125,4,1,1,2011,1497,5,9,37500
1581,87013,4,1,3,2013,1598,5,9,35200
356,149232,4,1,1,2010,1364,5,8,27100
1546,82145,4,1,3,2012,1461,5,30,25400
643,75805,1,1,1,2011,1298,5,29,28200
490,73000,1,1,1,2015,1197,5,26,57500
1415,91717,4,1,2,2009,998,5,18,19000
1439,61828,4,1,1,2013,1373,7,18,31700
1650,98554,4,1,1,2012,2993,5,18,23800
621,112696,4,1,2,2013,1498,5,18,46200
25,9329,1,0,1,2013,1248,5,1,241800
1159,64419,1,1,1,2017,1197,5,27,66600
1408,91892,1,1,1,2016,1197,5,18,56300
1856,50827,4,1,2,2015,995,5,9,47900
198,69167,4,1,1,2015,1493,5,18,55300
1353,84489,4,1,3,2011,998,5,3,99205
1330,35343,1,1,1,2021,0,5,13,118200
1667,100527,4,1,1,2012,799,5,18,23600
1053,54239,2,0,1,2020,1373,7,28,36700
948,26457,4,1,3,2018,1061,5,26,31300
616,67231,0,1,1,2014,998,5,18,48600
1658,74228,3,1,1,2008,1197,5,18,12100
306,55362,0,1,1,2017,999,5,18,45100
1822,80896,4,0,3,2010,1493,5,9,17900
1341,2263,4,1,1,2022,1462,5,27,127000
474,25000,1,1,1,2021,2494,8,9,175000
1632,14572,4,1,1,2021,1498,7,18,100800
867,91865,1,1,1,2011,1197,5,29,56600
1011,77000,1,1,1,2015,5000,4,8,59500
760,36109,4,1,1,2014,2755,7,9,39500
1716,72000,4,0,2,2012,2499,7,11,297500
683,73500,1,0,1,2018,1497,5,29,300000
1469,212171,1,1,1,2015,2755,7,3,59600
389,73079,4,1,1,2016,1373,5,8,71200
894,47791,1,0,1,2017,1086,5,29,154600
348,89982,4,1,2,2015,1198,5,18,49000
1279,100694,4,1,3,2008,1197,5,9,11300
1109,42788,4,1,2,2013,1248,5,30,30300
1439,53127,4,1,2,2012,2982,7,18,27600
1403,47832,1,1,2,2010,1193,5,18,25700
690,119570,1,1,2,2010,998,5,29,87900
1806,13251,4,1,1,2015,1499,5,28,32300
1606,10514,4,0,1,2021,624,4,9,143200
566,58613,4,1,1,2013,1598,5,7,44400
1023,46883,4,1,2,2010,1399,8,28,54613
1111,56000,4,1,2,2011,1197,5,30,32500
600,210000,4,1,1,2014,1197,5,3,30000
1828,103000,4,0,2,2010,1598,5,9,24900
1837,86000,4,1,1,2012,1598,5,9,34500
1546,76000,4,1,1,2011,998,5,30,29900
1547,76000,4,0,2,2011,1995,5,30,32500
1654,40000,0,1,3,2017,1591,5,18,40000
1515,50000,1,0,1,2018,2179,7,9,175000
1612,20000,4,0,1,2018,1197,5,9,103000
1752,74000,1,1,1,2012,1061,5,17,66900
1817,120000,4,1,3,2008,1498,5,9,12000
630,70000,4,1,2,2009,1799,5,18,10500
378,87000,1,1,2,2015,1798,5,8,65000
401,110000,4,1,3,2007,1199,7,8,14000
1380,61000,4,0,1,2017,2523,5,27,165000
1095,21300,4,1,1,2016,1462,5,30,58000
246,110000,1,1,3,2015,1199,5,17,52000
1518,11400,4,0,1,2022,1582,5,29,121500
1633,30000,4,1,1,2018,1497,5,8,70000
586,120000,1,1,3,2014,1798,5,9,55000
388,98000,4,1,1,2014,1586,5,8,50000
1371,50000,4,1,1,2010,1197,6,27,35500
1245,100000,4,1,2,2007,2835,5,18,15000
1411,73000,4,1,1,2013,1493,5,18,45000
1081,90786,1,1,2,2007,796,5,22,55000
1553,14801,1,1,1,2020,998,5,9,104800
103,70000,4,1,3,2008,1461,5,18,11000
1667,40000,4,1,4,2017,1248,5,18,35000
1360,120000,1,1,1,2014,1248,5,23,35000
1805,77000,1,1,1,2016,796,5,28,45000
1625,90000,1,1,1,2017,1493,7,18,75000
105,100000,4,1,2,2008,2179,5,18,17000
1591,175000,1,1,3,2010,1493,5,9,20000
1738,155000,1,1,2,2015,1197,5,17,92100
1600,170000,1,1,2,2007,1086,5,9,15000
1831,70000,4,1,3,2010,1193,5,9,30000
1816,25000,3,1,1,2012,999,5,9,23500
832,72000,4,1,2,2008,1248,5,28,12500
955,8500,4,0,1,2021,1248,5,26,90000
1254,120000,1,1,1,2014,1498,5,3,26000
1120,100000,1,1,2,2014,1396,5,5,30000
374,10000,4,0,1,2021,1798,5,8,150000
1858,70000,1,1,2,2013,1197,5,9,41500
438,32000,4,1,1,2015,1498,5,29,87500
1765,70000,4,0,3,2015,1596,5,9,45000
391,110000,1,1,2,2017,1193,5,8,80000
704,110000,4,1,2,2007,1498,5,7,61000
840,80000,4,1,2,2006,1498,5,28,13000
1098,90000,1,1,2,2015,995,5,30,45000
144,50000,1,0,1,2021,995,5,8,110000
1352,60000,3,1,2,2009,1196,8,3,90000
1352,60000,3,1,2,2009,2494,5,3,85000
677,50000,4,1,3,2010,1197,5,7,13000
866,120000,1,1,4,2005,814,5,29,20000
1665,108000,4,1,4,2013,1197,5,18,25900
531,60000,4,1,2,2015,1799,5,9,30000
1438,50000,4,1,2,2016,1197,5,18,45000
401,110000,4,1,3,2007,2143,5,8,14000
744,60000,4,1,1,2017,2179,5,9,52500
273,75000,1,0,2,2011,1798,5,20,119000
1713,50000,1,0,1,2015,1995,5,11,247500
1375,69000,4,0,1,2016,2143,5,27,171100
1682,135000,1,0,1,2011,5461,7,1,117000
279,24000,1,0,1,2018,2199,5,20,280000
1219,72000,4,0,1,2011,1995,5,20,187500
1261,126000,1,0,2,2012,1995,5,9,77500
9,14000,1,0,1,2020,1799,5,1,440000
5,61000,1,0,2,2015,1199,5,1,185000
403,60000,4,1,1,2008,999,5,8,25000
1489,5000,4,1,1,2019,1798,5,28,50000
938,25000,4,1,2,2020,1396,5,26,38000
446,50000,4,0,1,2015,1991,5,29,95000
1886,60000,1,1,1,2013,1896,5,9,50000
709,15000,4,0,1,2020,796,5,20,330000
1069,96000,1,1,2,2009,1497,5,27,34500
105,120000,4,1,4,2007,1198,5,18,13900
384,70000,4,0,1,2016,1197,5,8,71100
1042,22045,4,1,1,2019,1461,7,28,79900
1389,110000,4,1,3,2011,2494,5,18,24000
1004,70000,1,1,2,2012,998,5,23,28500
862,141292,1,1,1,2011,1197,5,29,64000
1795,93313,4,1,2,2010,998,5,18,19000
1422,20798,4,1,1,2018,1197,5,18,70000
1643,91849,0,1,1,2015,1197,5,18,39000
202,15758,4,1,1,2019,1498,5,18,62500
1837,80000,4,1,2,2010,1497,5,9,25000
544,121000,1,1,1,2013,1497,5,7,54500
386,83114,4,1,1,2015,1462,5,8,61000
386,76357,4,1,1,2015,1061,5,8,59500
327,10000,4,0,1,2020,1373,5,18,96000
1657,90000,4,1,2,2007,1196,5,18,10500
349,50000,4,1,1,2017,1498,5,18,63000
580,40000,0,1,2,2017,1197,5,18,45000
906,110000,1,1,2,2016,1047,5,8,55000
200,25000,4,0,1,2017,999,5,18,64000
1495,120000,1,1,1,2017,814,5,28,45000
1266,120000,4,1,1,2003,1582,5,9,75000
535,120000,3,1,2,2014,1396,5,9,26100
1580,100000,1,1,2,2013,1199,5,9,43500
1869,110000,1,1,1,2019,796,5,9,74000
1501,40000,4,1,1,2019,998,7,28,57000
89,80000,4,1,1,2015,2523,5,18,29000
1653,100000,0,1,1,2013,796,5,18,31500
245,50000,1,1,1,2015,2987,5,17,62500
100,46000,4,1,2,2003,796,5,18,65000
1212,87000,1,0,2,2007,1248,5,20,95000
102,75000,4,1,1,2004,2354,5,18,80000
991,110000,1,1,2,2010,1405,5,28,19000
77,64000,4,1,1,2010,1497,5,8,42500
839,77000,1,1,1,2010,1598,5,28,20000
362,110000,4,1,3,2007,1396,5,8,14000
1541,100000,1,1,2,2011,1086,5,30,28000
846,50000,4,1,1,2004,2446,5,28,10000
1813,62000,4,1,2,2013,1197,5,9,29500
1143,120000,1,1,3,2002,998,5,29,17000
1776,120000,0,1,2,2018,1248,5,9,41000
1659,90000,4,1,2,2016,1586,5,18,36000
1434,80000,1,1,2,2013,999,5,18,40000
1242,120000,4,1,2,2007,1798,2,18,17000
1178,15000,4,0,1,2018,1995,5,4,31000
1375,80000,4,0,1,2017,1198,5,27,170000
3,90000,1,0,1,2011,1498,5,1,50000
1369,10000,0,1,1,2021,1198,7,18,58000
1637,70000,1,1,1,2017,1061,5,8,65000
287,100000,4,0,3,2008,2179,5,8,35000
1657,80000,4,1,4,2006,998,5,18,50000
1750,160000,1,1,5,2012,1991,5,17,55000
1667,48000,4,1,1,2014,1198,5,18,34000
485,90000,1,1,2,2011,1299,5,3,31000
727,50000,4,1,3,2016,909,5,4,25000
823,107000,4,1,1,2005,998,5,7,80000
1381,30000,1,1,1,2017,2143,5,17,35000
1673,35000,4,1,2,2018,2987,5,18,39000
271,70000,1,0,2,2010,2967,5,20,64900
520,69146,1,0,2,2006,1498,5,20,68500
1132,67000,1,0,2,2016,1194,5,0,290000
906,99452,1,1,1,2016,998,5,8,54500
679,28330,4,1,1,2020,1497,5,7,55000
215,50960,4,1,1,2017,1298,5,18,61500
1337,13575,4,0,1,2021,998,5,13,142000
1415,85000,4,1,2,2008,999,5,18,19000
1650,85000,4,1,2,2012,999,5,18,26500
1620,7020,4,0,0,2022,999,5,30,170000
1618,3638,4,0,0,2022,1498,5,30,150000
1619,4792,4,1,0,2022,1956,5,30,152500
1617,11193,4,0,0,2022,1197,5,30,192500
426,67008,1,1,3,2017,1364,5,12,111300
1825,81000,4,1,1,2010,1197,5,9,24500
645,80000,1,1,2,2011,1199,4,29,33000
202,17000,4,1,1,2016,1197,5,18,53500
137,22000,4,0,1,2019,624,5,8,79500
177,31000,0,1,1,2021,1197,5,9,75000
1019,72000,0,1,2,2015,814,5,28,17000
751,68000,4,0,1,2017,1197,5,9,52000
539,32935,4,1,1,2017,1198,5,9,32000
748,16000,4,1,1,2018,998,5,9,57000
255,72224,4,1,1,2013,1193,5,8,33000
526,35667,4,1,1,2017,1197,5,9,29500
1809,58602,4,1,1,2015,1197,7,28,37500
1817,40102,4,1,1,2012,1197,5,9,24500
748,70518,4,1,1,2017,999,5,9,49500
1885,133876,4,1,1,2013,1461,5,9,34100
1511,7309,4,0,1,2020,1497,5,26,81100
490,209362,1,1,1,2015,1086,5,26,53600
357,105685,4,0,2,2010,1497,5,8,29800
1275,58415,4,1,2,2008,1199,5,9,11400
358,69411,4,1,2,2010,998,5,8,28500
1639,31356,4,1,1,2017,1493,5,8,71500
41,112640,4,1,3,2009,1599,5,18,15800
1328,49289,1,0,1,2020,1497,4,13,182800
1608,86208,4,1,4,2010,1373,5,9,16600
387,40530,4,1,1,2016,998,5,8,69400
349,44877,4,1,1,2016,1298,7,18,64900
96,92170,0,1,1,2018,1197,5,18,31600
1452,94301,4,1,1,2008,2696,5,18,18300
1772,5140,4,1,2,2018,1498,5,9,52800
1356,86261,1,0,3,2013,1997,5,17,53000
906,240521,1,1,1,2015,1995,5,8,38000
284,74000,4,0,1,2016,0,7,8,155000
13,33000,1,0,2,2017,1598,5,1,365600
1053,19900,2,0,1,2021,999,7,28,159500
1542,105014,1,1,3,2011,998,5,30,27500
1514,27174,4,0,1,2021,2755,5,26,80000
1667,68671,4,1,1,2016,1498,5,18,36400
685,100000,1,1,1,2019,1197,5,29,375000
545,78452,1,1,1,2015,1582,7,7,67500
1411,51200,4,1,2,2014,1999,5,18,44900
453,138314,1,0,1,2015,2755,5,9,89000
649,66614,1,0,1,2016,1950,4,11,420000
895,117000,1,0,1,2017,1248,5,29,225000
278,24000,1,0,2,2020,2184,5,20,390000
1388,135000,1,1,1,2016,796,5,18,63000
1481,4595,1,1,1,2022,1968,7,17,188000
89,58503,4,1,1,2017,1498,7,18,35000
43,39000,1,0,1,2020,1248,5,0,258000
552,71000,1,1,1,2017,1373,5,7,69000
612,79369,1,1,1,2012,999,5,18,65000
621,100000,4,1,1,2015,998,5,18,55000
943,10000,4,0,1,2021,796,5,26,50000
1666,22000,4,0,1,2018,1498,5,18,52500
89,21321,4,1,1,2018,1997,5,18,38000
174,8826,4,0,1,2022,1086,5,16,175000
284,14000,4,0,1,2018,1197,5,8,235000
1826,20000,4,1,1,2014,1197,4,9,40000
814,40000,4,1,1,2017,1198,7,18,54700
1885,25000,4,1,1,2017,796,5,9,65000
731,30000,4,1,2,2019,2179,5,4,42000
33,80000,4,1,1,2000,998,5,18,40000
1752,98725,1,1,1,2013,1582,5,17,75000
93,59632,4,1,1,2012,1248,5,18,26500
462,71230,1,0,1,2018,1582,5,9,150000
1435,50000,1,1,1,2014,1197,5,18,50000
455,117302,1,1,1,2015,1248,5,9,98000
1439,78318,4,1,1,2013,1248,5,18,43500
1410,98836,1,1,1,2013,1598,5,18,47000
1627,88235,1,1,1,2019,1248,5,18,105000
1541,120000,1,1,2,2013,1582,5,30,38000
1434,110000,1,1,2,2012,796,5,18,40000
456,84738,1,1,1,2018,1197,7,9,125000
101,60000,4,1,3,2007,1498,5,18,15000
201,38238,4,1,1,2017,1997,5,18,65000
1533,114996,1,0,1,2016,1199,5,30,72500
1748,68269,1,1,1,2016,1498,5,17,109000
112,15000,4,1,1,2020,1248,5,28,85000
1098,101000,1,1,1,2015,1598,5,30,52500
1408,90000,1,1,1,2013,1299,5,18,51000
1173,103000,1,1,1,2012,1373,7,27,36000
823,66000,4,1,1,2005,1493,5,7,12500
342,90623,4,1,1,2014,2755,7,18,67500
1598,100000,1,1,2,2008,1248,5,9,23000
895,71000,1,0,1,2019,2197,5,29,273000
1393,70000,1,0,2,2017,1498,7,18,67000
162,38431,1,1,1,2012,1248,5,28,62000
148,110000,1,1,1,2018,2982,5,8,66500
1434,110000,1,1,2,2013,1199,7,18,45000
690,249535,1,1,1,2011,1498,5,29,125000
129,59858,4,1,1,2018,2179,5,8,68000
1098,89506,1,1,1,2013,1197,5,30,45000
1750,76365,1,1,1,2016,1199,5,17,115000
1769,120000,4,1,2,2014,1497,5,9,45000
224,35000,4,1,2,2011,1396,5,3,11000
395,25000,4,0,1,2018,1199,5,8,115000
853,81000,1,1,2,2015,1582,5,28,23900
147,98328,4,0,1,2019,1197,5,8,75000
583,50000,1,0,2,2016,1896,5,9,120000
1850,52548,4,1,1,2017,1497,5,9,78500
919,80000,1,1,2,2010,1498,5,30,21800
364,50000,4,1,1,2007,1199,5,8,25000
173,10000,4,1,1,2022,1197,5,16,160000
112,60000,4,1,1,2020,1120,5,28,80000
1884,15000,4,1,1,2020,1591,5,9,75200
1759,100000,1,1,1,2016,1399,7,9,45000
468,27726,4,1,1,2018,1586,5,9,128000
674,180000,1,1,2,2012,1997,5,7,21000
1244,40000,4,1,1,2009,1197,8,18,25000
1736,80252,1,1,1,2016,998,5,17,135000
1411,90000,4,1,1,2014,2179,5,18,42000
1648,75000,4,1,2,2006,998,5,18,13000
1320,120000,1,1,1,2010,1498,5,17,55000
99,57988,4,0,1,2019,1197,5,18,42500
378,85000,1,1,1,2014,1196,7,8,61000
1665,62000,4,1,1,2017,1197,5,18,43000
574,63000,4,1,1,2019,1498,7,18,50000
1825,65000,4,1,1,2011,1582,5,9,39000
231,65000,1,1,1,2020,1493,5,17,85000
454,99000,1,1,1,2017,1197,5,9,112000
1461,80000,1,1,1,2017,1405,7,17,70000
179,5000,4,1,1,2021,1461,5,9,78600
828,110000,1,1,2,2010,2489,5,28,10000
493,142366,1,1,1,2012,1198,5,26,40000
1779,170000,1,1,3,2015,796,5,17,25000
1002,54000,4,1,1,2017,1498,5,23,41000
85,15000,4,1,1,2020,1193,5,18,35000
372,42550,4,1,1,2021,1086,5,8,110000
249,110000,4,1,2,2018,1086,5,28,38000
1287,70000,4,1,2,2007,1582,5,9,14900
1282,90000,4,1,3,2004,1197,5,9,16500
462,50540,1,0,1,2019,799,5,9,160000
218,35000,4,1,1,2020,1396,5,18,75000
1179,30000,4,1,2,2017,1197,5,4,25000
1859,90000,1,1,2,2010,1199,5,9,30000
767,25000,4,1,1,2020,1586,5,9,63000
896,100000,4,1,2,2015,1591,5,8,38000
1242,90000,4,1,2,2008,998,5,18,25500
1615,33783,4,1,1,2019,1199,5,9,118000
314,50000,4,0,2,2016,998,5,18,40000
150,30000,4,1,1,2019,1198,5,8,72000
315,50000,4,1,2,2019,1197,5,18,49000
730,25000,4,1,2,2017,1498,5,4,32500
1880,40000,4,1,2,2019,1498,5,9,59500
547,68414,1,1,1,2018,1598,5,7,83500
1533,91777,1,0,1,2016,1248,5,30,73500
1172,79399,1,1,1,2011,814,5,27,39500
1629,70683,1,0,1,2018,1198,5,18,108000
539,37820,4,1,1,2015,1498,5,9,32500
1002,25943,4,1,1,2017,1248,5,23,47500
1156,63470,1,1,1,2014,998,5,27,52000
1409,56500,1,1,1,2017,1248,5,18,75000
312,46364,4,0,1,2018,1198,5,18,58000
1434,138571,1,1,1,2016,1527,5,18,63000
1049,15000,4,0,1,2020,1086,5,28,103000
1788,150000,1,1,1,2003,1197,5,18,75000
1279,44357,4,1,2,2009,1498,7,9,25900
1675,20000,4,1,1,2020,1194,5,18,55000
1098,60152,1,1,1,2014,2179,5,30,53000
699,10000,4,1,1,2020,998,7,7,70000
1735,25000,1,1,1,2017,1248,5,17,135000
316,50000,4,0,2,2018,2494,5,18,45000
1628,44599,1,1,1,2018,1497,5,18,97500
876,289000,1,1,2,2013,1086,5,29,76000
364,80000,4,1,1,2007,1353,5,8,25000
1287,120000,4,1,2,2007,1198,5,9,16500
1327,60000,4,1,1,2020,1197,8,13,155000
133,60000,4,1,1,2014,1248,5,8,32500
1850,70000,4,1,2,2015,2609,5,9,55000
1627,90000,1,1,2,2017,998,5,18,68000
1297,156000,1,1,2,2006,1497,5,17,24000
1650,35000,4,1,1,2014,1598,5,18,35000
1726,78000,1,1,1,2020,1086,5,17,135000
1165,40000,4,0,1,2017,1493,5,27,76000
1286,40000,4,1,2,2005,1197,5,9,14000
1345,25000,1,1,1,2021,796,5,13,110000
218,80000,4,1,1,2019,1498,5,18,70000
105,77450,4,1,2,2008,1197,4,18,12000
1532,170000,1,1,1,2015,1896,5,30,51000
763,15000,4,0,2,2020,796,5,9,71000
1073,132000,1,1,1,2005,1586,5,27,15000
36,58000,4,1,1,2006,1497,5,18,12500
1243,60000,4,1,1,2011,1498,5,18,25000
387,40000,4,1,1,2016,1248,5,8,65000
260,80000,4,1,2,2004,1248,7,20,35000
703,70000,1,1,1,2018,2494,5,7,54500
1434,55726,1,1,1,2011,1248,5,18,38500
1628,92916,1,1,1,2019,1461,5,18,115000
873,120000,1,1,4,2005,1197,5,29,35000
1410,120000,1,1,2,2011,995,4,18,28000
1005,110000,1,1,1,2015,796,6,23,39500
1439,90000,4,1,2,2013,1956,5,18,35000
1352,120000,3,1,2,2009,1461,7,3,12000
33,50000,4,1,3,2001,1968,7,18,80000
798,8000,1,1,1,2022,1493,5,16,215000
498,70000,1,1,2,2015,1199,5,26,59500
957,60400,1,0,1,2019,1995,5,27,326000
1458,69824,1,1,1,2020,1193,5,17,113000
1488,40000,4,1,1,2016,1968,5,28,46000
958,121000,1,0,2,2012,1497,7,26,50000
847,40000,4,1,2,2010,1248,5,28,14000
920,50000,1,0,1,2016,1197,5,30,85000
364,100000,4,1,2,2006,1197,7,8,16000
612,70000,1,1,2,2015,2982,5,18,65000
1834,120000,4,1,1,2012,1582,5,9,30000
1830,90000,4,1,2,2011,1398,7,9,29500
693,120000,1,0,2,2015,1462,5,29,195000
1574,80000,1,1,1,2011,993,5,9,45000
1857,110000,4,1,2,2013,1968,5,9,45000
625,40000,4,1,1,2019,1197,5,18,91300
1796,100000,4,1,2,1998,1591,5,18,60000
1066,35700,1,0,1,2017,1197,5,27,209500
211,35000,4,1,1,2021,1396,5,18,68000
466,43000,4,1,1,2016,1495,7,9,75100
750,30000,4,1,1,2018,1248,5,9,52000
1871,68000,1,1,1,2018,1299,5,9,76500
69,90000,4,1,2,2009,998,5,9,12000
619,120000,1,1,2,2012,1061,5,18,51000
823,50000,4,1,1,2007,1493,5,7,10000
1672,38800,4,1,2,2017,796,5,18,46500
1657,110000,4,1,2,2007,1299,5,18,13000
68,120000,1,1,2,2005,1399,5,9,99000
89,20439,4,1,1,2019,1799,5,18,43500
823,110000,4,1,3,2006,1248,5,7,13000
181,120000,4,1,2,2007,1199,5,3,16000
401,110000,4,1,2,2006,999,5,8,30000
1408,80000,1,1,1,2018,1968,5,18,65000
1267,100000,4,1,1,2002,998,5,9,70000
1488,60000,4,1,1,2017,1396,5,28,45000
983,20000,4,1,1,2021,1061,5,23,90000
55,70000,1,0,2,2011,1794,5,0,75000
1671,50000,4,1,1,2018,1061,5,18,43000
848,200000,1,1,2,2008,995,5,28,13000
1790,60000,4,1,2,2007,1197,5,18,99000
434,120000,4,1,3,2003,998,5,29,17000
1790,80000,4,1,2,2007,1120,5,18,12000
1354,50000,4,1,2,2012,2179,7,3,13000
750,15000,4,1,1,2019,993,5,9,60000
